l1x, l1y, l1z, l2x, l2y, l2z, l3x, l3y, l3z, l4x, l4y, l4z, l5x, l5y, l5z, l6x, l6y, l6z 
284.248, -24.6794, -269.999, 115.49, 267.618, -254.359, -120.751, 209.148, -270.001, -289.509, 33.7912, -254.359, -120.751, -258.506, -269.999, 115.491, -200.035, -254.359, 
284.843, -25.7101, -269.999, 114.92, 268.607, -255.805, -120.156, 208.117, -270.001, -290.08, 34.7798, -255.805, -120.156, -259.537, -269.999, 114.92, -199.047, -255.805, 
285.45, -26.7605, -269.999, 114.367, 269.564, -257.245, -119.55, 207.066, -270.001, -290.633, 35.7372, -257.245, -119.55, -260.587, -269.999, 114.367, -198.09, -257.245, 
286.122, -27.925, -269.999, 113.789, 270.565, -258.793, -118.878, 205.902, -270.001, -291.21, 36.738, -258.793, -118.877, -261.752, -269.999, 113.789, -197.089, -258.793, 
286.825, -29.1413, -269.999, 113.226, 271.54, -260.342, -118.175, 204.686, -270.001, -291.773, 37.7132, -260.342, -118.175, -262.968, -269.999, 113.226, -196.114, -260.342, 
287.378, -30.0994, -269.999, 112.812, 272.256, -261.506, -117.622, 203.727, -270.001, -292.187, 38.4298, -261.506, -117.622, -263.926, -269.999, 112.812, -195.397, -261.506, 
288.062, -31.2841, -269.999, 112.338, 273.078, -262.867, -116.938, 202.543, -270.001, -292.662, 39.2515, -262.867, -116.938, -265.111, -269.999, 112.338, -194.575, -262.867, 
288.65, -32.3025, -269.999, 111.964, 273.727, -263.962, -116.35, 201.524, -270.001, -293.036, 39.9, -263.962, -116.35, -266.129, -269.999, 111.964, -193.927, -263.962, 
289.415, -33.6287, -269.999, 111.523, 274.49, -265.273, -115.584, 200.198, -270.001, -293.477, 40.6628, -265.274, -115.584, -267.455, -269.999, 111.523, -193.164, -265.273, 
290.074, -34.7701, -269.999, 111.188, 275.071, -266.289, -114.925, 199.057, -270.001, -293.812, 41.2441, -266.289, -114.925, -268.597, -269.999, 111.188, -192.583, -266.289, 
290.634, -35.7399, -269.999, 110.934, 275.509, -267.065, -114.366, 198.087, -270.001, -294.065, 41.6824, -267.065, -114.365, -269.567, -269.999, 110.935, -192.144, -267.065, 
291.227, -36.7673, -269.999, 110.699, 275.917, -267.794, -113.772, 197.06, -270.001, -294.301, 42.0905, -267.794, -113.772, -270.594, -269.999, 110.699, -191.736, -267.794, 
291.822, -37.798, -269.999, 110.496, 276.268, -268.426, -113.177, 196.029, -270.001, -294.503, 42.4412, -268.426, -113.177, -271.625, -269.999, 110.497, -191.386, -268.426, 
292.626, -39.1905, -269.999, 110.277, 276.647, -269.116, -112.373, 194.636, -270.001, -294.722, 42.8206, -269.116, -112.373, -273.017, -269.999, 110.277, -191.006, -269.116, 
293.443, -40.6042, -269.999, 110.119, 276.921, -269.618, -111.557, 193.223, -270.001, -294.88, 43.0941, -269.618, -111.557, -274.431, -269.999, 110.12, -190.733, -269.618, 
294.255, -42.0117, -269.999, 110.027, 277.08, -269.912, -110.745, 191.815, -270.001, -294.972, 43.2538, -269.912, -110.744, -275.838, -269.999, 110.027, -190.573, -269.912, 
294.834, -43.0148, -269.999, 110.001, 277.125, -269.995, -110.165, 190.812, -270.001, -294.998, 43.2988, -269.995, -110.165, -276.841, -269.999, 110.001, -190.528, -269.995, 
294.988, -43.2813, -269.963, 110.482, 276.294, -270.001, -110.012, 190.545, -269.964, -294.518, 42.4665, -270.001, -110.011, -277.108, -269.963, 110.482, -191.36, -269.999, 
294.932, -43.1824, -269.781, 111.18, 275.085, -270.001, -110.069, 190.645, -269.781, -293.821, 41.2581, -270.001, -110.069, -277.01, -269.781, 111.18, -192.569, -269.999, 
294.825, -42.9972, -269.441, 111.888, 273.859, -270.001, -110.176, 190.83, -269.441, -293.113, 40.0322, -270.001, -110.176, -276.824, -269.441, 111.887, -193.795, -269.999, 
294.693, -42.7687, -269.023, 112.499, 272.8, -270.001, -110.308, 191.058, -269.023, -292.501, 38.9731, -270.001, -110.308, -276.596, -269.023, 112.499, -194.854, -269.999, 
294.518, -42.4656, -268.472, 113.132, 271.704, -270.001, -110.483, 191.361, -268.472, -291.868, 37.8766, -270.001, -110.483, -276.293, -268.472, 113.132, -195.95, -269.999, 
294.28, -42.0531, -267.728, 113.831, 270.493, -270.001, -110.721, 191.774, -267.728, -291.17, 36.6663, -270.001, -110.721, -275.88, -267.728, 113.831, -197.161, -269.999, 
294.018, -41.5994, -266.918, 114.477, 269.374, -270.001, -110.983, 192.228, -266.918, -290.523, 35.5467, -270.001, -110.983, -275.426, -266.918, 114.477, -198.28, -269.999, 
293.662, -40.9843, -265.834, 115.23, 268.07, -270.001, -111.338, 192.843, -265.834, -289.77, 34.2425, -270.001, -111.338, -274.811, -265.834, 115.23, -199.584, -269.999, 
293.328, -40.4043, -264.827, 115.855, 266.988, -270.001, -111.673, 193.423, -264.827, -289.145, 33.1605, -270.001, -111.673, -274.231, -264.827, 115.855, -200.666, -269.999, 
292.922, -39.7014, -263.626, 116.536, 265.808, -270.001, -112.078, 194.126, -263.626, -288.465, 31.9812, -270.001, -112.078, -273.528, -263.626, 116.536, -201.846, -269.999, 
292.494, -38.9607, -262.383, 117.187, 264.68, -270.001, -112.506, 194.866, -262.383, -287.813, 30.8528, -270.001, -112.506, -272.788, -262.383, 117.187, -202.974, -269.999, 
292.042, -38.1776, -261.094, 117.821, 263.582, -270.001, -112.958, 195.649, -261.094, -287.179, 29.7551, -270.001, -112.958, -272.005, -261.094, 117.821, -204.072, -269.999, 
291.484, -37.2106, -259.539, 118.544, 262.33, -270.001, -113.517, 196.616, -259.539, -286.457, 28.5033, -270.001, -113.516, -271.038, -259.539, 118.544, -205.324, -269.999, 
290.923, -36.2385, -258.016, 119.219, 261.161, -270.001, -114.078, 197.588, -258.016, -285.782, 27.3344, -270.001, -114.078, -270.066, -258.016, 119.218, -206.492, -269.999, 
290.384, -35.3053, -256.592, 119.828, 260.107, -270.001, -114.617, 198.522, -256.592, -285.173, 26.2795, -270.001, -114.617, -269.132, -256.592, 119.828, -207.547, -269.999, 
289.817, -34.3233, -255.133, 120.435, 259.055, -270.001, -115.184, 199.504, -255.133, -284.566, 25.2278, -270.001, -115.183, -268.15, -255.133, 120.435, -208.599, -269.999, 
289.118, -33.1124, -253.391, 121.145, 257.826, -270.001, -115.883, 200.715, -253.391, -283.856, 23.9985, -270.001, -115.883, -266.939, -253.391, 121.144, -209.828, -269.999, 
288.523, -32.0827, -251.959, 121.72, 256.829, -270.001, -116.477, 201.744, -251.959, -283.281, 23.0023, -270.001, -116.477, -265.91, -251.959, 121.72, -210.824, -269.999, 
287.744, -30.7335, -250.151, 122.44, 255.581, -270.001, -117.256, 203.093, -250.151, -282.56, 21.7542, -270.001, -117.256, -264.561, -250.151, 122.44, -212.073, -269.999, 
286.998, -29.4407, -248.491, 123.101, 254.437, -270.001, -118.003, 204.386, -248.491, -281.899, 20.6095, -270.001, -118.002, -263.268, -248.491, 123.101, -213.217, -269.999, 
286.222, -28.0962, -246.841, 123.763, 253.291, -270.001, -118.779, 205.731, -246.841, -281.238, 19.464, -270.001, -118.779, -261.923, -246.841, 123.762, -214.363, -269.999, 
285.442, -26.7466, -245.262, 124.404, 252.181, -270.001, -119.558, 207.08, -245.262, -280.597, 18.3536, -270.001, -119.558, -260.574, -245.262, 124.403, -215.473, -269.999, 
284.504, -25.1219, -243.464, 125.149, 250.889, -270.001, -120.496, 208.705, -243.464, -279.851, 17.0618, -270.001, -120.496, -258.949, -243.464, 125.149, -216.765, -269.999, 
283.115, -22.7147, -241.008, 126.211, 249.05, -270.001, -121.886, 211.112, -241.008, -278.789, 15.2227, -270.001, -121.886, -256.542, -241.008, 126.211, -218.604, -269.999, 
282.026, -20.8297, -239.257, 127.013, 247.661, -270.001, -122.974, 212.997, -239.257, -277.987, 13.8339, -270.001, -122.974, -254.657, -239.257, 127.013, -219.993, -269.999, 
280.915, -18.9056, -237.626, 127.809, 246.282, -270.001, -124.085, 214.921, -237.626, -277.191, 12.4551, -270.001, -124.085, -252.733, -237.626, 127.809, -221.372, -269.999, 
279.856, -17.0709, -236.217, 128.551, 244.998, -270.001, -125.144, 216.756, -236.217, -276.45, 11.1708, -270.001, -125.144, -250.898, -236.217, 128.55, -222.656, -269.999, 
278.634, -14.9541, -234.771, 129.388, 243.547, -270.001, -126.366, 218.873, -234.771, -275.612, 9.72028, -270.001, -126.366, -248.781, -234.771, 129.388, -224.106, -269.999, 
277.57, -13.1116, -233.668, 130.104, 242.307, -270.001, -127.43, 220.715, -233.668, -274.896, 8.48026, -270.001, -127.43, -246.939, -233.668, 130.104, -225.346, -269.999, 
276.686, -11.581, -232.862, 130.691, 241.291, -270.001, -128.314, 222.246, -232.862, -274.309, 7.46348, -270.001, -128.314, -245.408, -232.862, 130.691, -226.363, -269.999, 
275.769, -9.99193, -232.13, 131.294, 240.246, -270.001, -129.231, 223.835, -232.131, -273.706, 6.41896, -270.001, -129.231, -243.819, -232.13, 131.294, -227.408, -269.999, 
274.88, -8.45218, -231.525, 131.873, 239.243, -270.001, -130.12, 225.375, -231.525, -273.127, 5.41565, -270.001, -130.12, -242.279, -231.525, 131.873, -228.411, -269.999, 
273.922, -6.79196, -230.985, 132.493, 238.169, -270.001, -131.079, 227.035, -230.985, -272.507, 4.34177, -270.001, -131.079, -240.619, -230.985, 132.493, -229.485, -269.999, 
272.816, -4.87648, -230.508, 133.204, 236.938, -270.001, -132.185, 228.95, -230.507, -271.796, 3.11101, -270.001, -132.185, -238.704, -230.508, 133.204, -230.716, -269.999, 
271.677, -2.90431, -230.181, 133.932, 235.677, -270.001, -133.323, 230.922, -230.179, -271.068, 1.85037, -270.001, -133.323, -236.731, -230.181, 133.932, -231.976, -269.999, 
270.805, -1.39467, -230.042, 134.487, 234.715, -270.001, -134.195, 232.432, -230.041, -270.513, 0.887978, -270.001, -134.195, -235.222, -230.042, 134.487, -232.939, -269.999, 
269.694, 0.530106, -230.007, 135.195, 233.489, -270.001, -135.306, 234.357, -230.005, -269.805, -0.337578, -270.001, -135.306, -233.297, -230.007, 135.195, -234.164, -269.999, 
268.554, 2.50527, -230.135, 135.921, 232.231, -270.001, -136.446, 236.332, -230.133, -269.079, -1.59589, -270.001, -136.446, -231.322, -230.135, 135.921, -235.423, -269.999, 
267.616, 4.12907, -230.364, 136.52, 231.194, -270.001, -137.384, 237.956, -230.363, -268.48, -2.63275, -270.001, -137.384, -229.698, -230.364, 136.52, -236.459, -269.999, 
266.712, 5.69514, -230.691, 137.099, 230.191, -270.001, -138.288, 239.522, -230.691, -267.901, -3.63616, -270.001, -138.288, -228.132, -230.691, 137.099, -237.463, -269.999, 
265.787, 7.29679, -231.135, 137.695, 229.16, -270.001, -139.213, 241.123, -231.135, -267.305, -4.66755, -270.001, -139.213, -226.53, -231.135, 137.695, -238.494, -269.999, 
264.455, 9.6036, -231.967, 138.56, 227.662, -270.001, -140.545, 243.43, -231.967, -266.441, -6.1651, -270.001, -140.544, -224.223, -231.967, 138.559, -239.992, -269.999, 
263.336, 11.5418, -232.841, 139.294, 226.389, -270.001, -141.664, 245.368, -232.841, -265.706, -7.43772, -270.001, -141.663, -222.285, -232.841, 139.294, -241.264, -269.999, 
262.47, 13.0428, -233.629, 139.87, 225.393, -270.001, -142.53, 246.869, -233.629, -265.131, -8.43441, -270.001, -142.53, -220.784, -233.628, 139.87, -242.261, -269.999, 
261.494, 14.7325, -234.63, 140.525, 224.257, -270.001, -143.506, 248.559, -234.63, -264.475, -9.57022, -270.001, -143.506, -219.094, -234.63, 140.525, -243.397, -269.999, 
260.593, 16.2938, -235.663, 141.14, 223.192, -270.001, -144.407, 250.12, -235.663, -263.86, -10.6349, -270.001, -144.407, -217.533, -235.663, 141.14, -244.462, -269.999, 
259.544, 18.1099, -236.996, 141.868, 221.932, -270.001, -145.456, 251.937, -236.996, -263.133, -11.8949, -270.001, -145.456, -215.717, -236.996, 141.867, -245.722, -269.999, 
258.54, 19.849, -238.404, 142.579, 220.7, -270.001, -146.46, 253.676, -238.404, -262.421, -13.1269, -270.001, -146.46, -213.978, -238.404, 142.579, -246.953, -269.999, 
257.715, 21.2788, -239.659, 143.176, 219.666, -270.001, -147.285, 255.105, -239.659, -261.824, -14.1612, -270.001, -147.285, -212.548, -239.659, 143.176, -247.988, -269.999, 
256.845, 22.7841, -241.074, 143.819, 218.553, -270.001, -148.154, 256.611, -241.074, -261.181, -15.2745, -270.001, -148.154, -211.043, -241.074, 143.819, -249.101, -269.999, 
256.085, 24.1013, -242.391, 144.395, 217.555, -270.001, -148.915, 257.928, -242.391, -260.605, -16.2721, -270.001, -148.915, -209.725, -242.391, 144.395, -250.099, -269.999, 
255.162, 25.6998, -244.09, 145.113, 216.311, -270.001, -149.838, 259.526, -244.09, -259.887, -17.5162, -270.001, -149.838, -208.127, -244.09, 145.113, -251.343, -269.999, 
254.363, 27.0835, -245.648, 145.755, 215.199, -270.001, -150.637, 260.91, -245.648, -259.246, -18.6275, -270.001, -150.636, -206.743, -245.648, 145.755, -252.454, -269.999, 
253.568, 28.46, -247.279, 146.414, 214.057, -270.001, -151.431, 262.287, -247.279, -258.586, -19.77, -270.001, -151.431, -205.367, -247.279, 146.414, -253.597, -269.999, 
252.858, 29.6902, -248.805, 147.025, 213, -270.001, -152.142, 263.517, -248.805, -257.976, -20.8269, -270.001, -152.141, -204.137, -248.805, 147.024, -254.654, -269.999, 
252.101, 31.0009, -250.502, 147.7, 211.83, -270.001, -152.898, 264.828, -250.502, -257.3, -21.9971, -270.001, -152.898, -202.826, -250.502, 147.7, -255.824, -269.999, 
251.413, 32.1925, -252.108, 148.341, 210.72, -270.001, -153.586, 266.019, -252.108, -256.659, -23.1067, -270.001, -153.586, -201.634, -252.108, 148.341, -256.933, -269.999, 
250.808, 33.2416, -253.573, 148.93, 209.7, -270.001, -154.192, 267.068, -253.573, -256.071, -24.1266, -270.001, -154.192, -200.585, -253.573, 148.929, -257.953, -269.999, 
250.25, 34.2084, -254.964, 149.496, 208.719, -270.001, -154.75, 268.035, -254.964, -255.504, -25.1083, -270.001, -154.75, -199.618, -254.964, 149.496, -258.935, -269.999, 
249.627, 35.287, -256.563, 150.161, 207.567, -270.001, -155.373, 269.114, -256.563, -254.839, -26.2596, -270.001, -155.373, -198.54, -256.563, 150.161, -260.086, -269.999, 
248.968, 36.4285, -258.31, 150.91, 206.27, -270.001, -156.032, 270.255, -258.309, -254.09, -27.5568, -270.001, -156.032, -197.398, -258.31, 150.91, -261.383, -269.999, 
248.499, 37.2412, -259.587, 151.478, 205.286, -270.001, -156.501, 271.068, -259.587, -253.522, -28.5414, -270.001, -156.501, -196.586, -259.587, 151.478, -262.368, -269.999, 
248.022, 38.0662, -260.912, 152.093, 204.221, -270.001, -156.977, 271.893, -260.912, -252.907, -29.6057, -270.001, -156.977, -195.761, -260.912, 152.093, -263.432, -269.999, 
247.583, 38.8278, -262.161, 152.702, 203.167, -270.001, -157.417, 272.654, -262.161, -252.298, -30.6603, -270.001, -157.417, -194.999, -262.161, 152.702, -264.487, -269.999, 
247.036, 39.774, -263.748, 153.532, 201.729, -270.001, -157.963, 273.601, -263.748, -251.469, -32.0977, -270.001, -157.963, -194.053, -263.748, 153.531, -265.924, -269.999, 
246.588, 40.5513, -265.08, 154.298, 200.403, -270.001, -158.412, 274.378, -265.08, -250.703, -33.4242, -270.001, -158.412, -193.275, -265.08, 154.297, -267.251, -269.999, 
246.247, 41.1414, -266.108, 154.952, 199.269, -270.001, -158.753, 274.968, -266.108, -250.048, -34.5578, -270.001, -158.753, -192.685, -266.108, 154.952, -268.384, -269.999, 
245.809, 41.8998, -267.452, 155.94, 197.558, -270.001, -159.191, 275.726, -267.452, -249.06, -36.2688, -270.001, -159.191, -191.927, -267.452, 155.94, -270.095, -269.999, 
245.597, 42.2667, -268.111, 156.514, 196.563, -270.001, -159.403, 276.093, -268.111, -248.486, -37.2635, -270.001, -159.403, -191.56, -268.111, 156.514, -271.09, -269.999, 
245.402, 42.6046, -268.723, 157.141, 195.477, -270.001, -159.598, 276.431, -268.723, -247.859, -38.3499, -270.001, -159.598, -191.222, -268.723, 157.141, -272.176, -269.999, 
245.259, 42.8528, -269.175, 157.708, 194.496, -270.001, -159.741, 276.679, -269.175, -247.293, -39.3306, -270.001, -159.741, -190.974, -269.175, 157.707, -273.157, -269.999, 
245.12, 43.0925, -269.615, 158.437, 193.234, -270.001, -159.879, 276.919, -269.615, -246.564, -40.5934, -270.001, -159.879, -190.734, -269.615, 158.436, -274.42, -269.999, 
245.028, 43.252, -269.909, 159.241, 191.84, -270.001, -159.971, 277.079, -269.908, -245.759, -41.9868, -270.001, -159.971, -190.575, -269.909, 159.241, -275.813, -269.999, 
245.001, 43.2991, -269.995, 159.843, 190.798, -270.001, -159.999, 277.126, -269.995, -245.157, -43.0292, -270.001, -159.999, -190.528, -269.995, 159.843, -276.856, -269.999, 
245.434, 42.5502, -269.999, 159.991, 190.542, -269.971, -159.567, 276.377, -270.001, -245.009, -43.2852, -269.971, -159.566, -191.277, -269.999, 159.991, -277.112, -269.97, 
246.185, 41.2494, -269.999, 159.931, 190.646, -269.779, -158.816, 275.077, -270.001, -245.069, -43.1814, -269.779, -158.815, -192.577, -269.999, 159.931, -277.009, -269.779, 
246.868, 40.0647, -269.999, 159.828, 190.824, -269.452, -158.132, 273.892, -270.001, -245.172, -43.0032, -269.452, -158.131, -193.762, -269.999, 159.828, -276.83, -269.452, 
247.643, 38.7239, -269.999, 159.656, 191.121, -268.908, -157.357, 272.551, -270.001, -245.344, -42.7057, -268.908, -157.357, -195.103, -269.999, 159.656, -276.533, -268.908, 
248.438, 37.3465, -269.999, 159.419, 191.532, -268.163, -156.562, 271.174, -270.001, -245.581, -42.2949, -268.163, -156.562, -196.48, -269.999, 159.419, -276.122, -268.163, 
249.319, 35.8204, -269.999, 159.085, 192.11, -267.126, -155.681, 269.648, -270.001, -245.915, -41.7166, -267.126, -155.681, -198.006, -269.999, 159.085, -275.544, -267.126, 
249.945, 34.7358, -269.999, 158.803, 192.599, -266.261, -155.055, 268.563, -270.001, -246.197, -41.2277, -266.261, -155.055, -199.091, -269.999, 158.803, -275.055, -266.261, 
250.936, 33.0197, -269.999, 158.281, 193.503, -264.689, -154.064, 266.847, -270.001, -246.719, -40.3242, -264.689, -154.064, -200.807, -269.999, 158.281, -274.151, -264.69, 
251.652, 31.7789, -269.999, 157.848, 194.254, -263.41, -153.348, 265.606, -270.001, -247.152, -39.5734, -263.41, -153.347, -202.048, -269.999, 157.848, -273.401, -263.41, 
252.219, 30.7976, -269.999, 157.472, 194.904, -262.32, -152.781, 264.625, -270.001, -247.528, -38.9227, -262.32, -152.781, -203.029, -269.999, 157.472, -272.75, -262.32, 
252.815, 29.7653, -269.999, 157.046, 195.642, -261.107, -152.185, 263.592, -270.001, -247.954, -38.1851, -261.107, -152.185, -204.061, -269.999, 157.046, -272.012, -261.107, 
253.524, 28.5374, -269.999, 156.499, 196.589, -259.583, -151.476, 262.365, -270.001, -248.501, -37.238, -259.583, -151.476, -205.289, -269.999, 156.5, -271.065, -259.583, 
254.045, 27.6342, -269.999, 156.07, 197.333, -258.413, -150.955, 261.461, -270.001, -248.93, -36.4941, -258.413, -150.954, -206.193, -269.999, 156.07, -270.321, -258.413, 
254.736, 26.438, -269.999, 155.467, 198.378, -256.809, -150.264, 260.265, -270.001, -249.534, -35.4489, -256.808, -150.264, -207.389, -269.999, 155.467, -269.276, -256.809, 
255.377, 25.327, -269.999, 154.871, 199.409, -255.272, -149.623, 259.154, -270.001, -250.129, -34.4182, -255.272, -149.622, -208.5, -269.999, 154.871, -268.245, -255.272, 
256.058, 24.148, -269.999, 154.205, 200.564, -253.604, -148.942, 257.975, -270.001, -250.796, -33.2631, -253.604, -148.942, -209.679, -269.999, 154.205, -267.09, -253.604, 
256.785, 22.8889, -269.999, 153.454, 201.864, -251.795, -148.215, 256.716, -270.001, -251.547, -31.9626, -251.795, -148.215, -210.938, -269.999, 153.454, -265.79, -251.795, 
257.637, 21.413, -269.999, 152.525, 203.474, -249.656, -147.363, 255.24, -270.001, -252.476, -30.3535, -249.656, -147.363, -212.414, -269.999, 152.525, -264.181, -249.656, 
258.23, 20.3857, -269.999, 151.848, 204.645, -248.168, -146.77, 254.213, -270.001, -253.152, -29.1818, -248.168, -146.77, -213.441, -269.999, 151.848, -263.009, -248.168, 
258.826, 19.3529, -269.999, 151.145, 205.864, -246.682, -146.174, 253.18, -270.001, -253.856, -27.9633, -246.682, -146.173, -214.474, -269.999, 151.145, -261.79, -246.682, 
259.468, 18.2425, -269.999, 150.363, 207.218, -245.105, -145.532, 252.07, -270.001, -254.637, -26.609, -245.105, -145.532, -215.584, -269.999, 150.363, -260.436, -245.105, 
260.325, 16.7565, -269.999, 149.278, 209.097, -243.047, -144.675, 250.584, -270.001, -255.722, -24.7298, -243.047, -144.674, -217.07, -269.999, 149.278, -258.557, -243.047, 
260.985, 15.6134, -269.999, 148.415, 210.592, -241.518, -144.015, 249.441, -270.001, -256.585, -23.235, -241.518, -144.014, -218.213, -269.999, 148.415, -257.062, -241.518, 
261.797, 14.2084, -269.999, 147.323, 212.484, -239.719, -143.203, 248.035, -270.001, -257.678, -21.3433, -239.719, -143.203, -219.618, -269.999, 147.323, -255.17, -239.719, 
262.62, 12.7814, -269.999, 146.181, 214.462, -238.001, -142.38, 246.608, -270.001, -258.82, -19.3653, -238.001, -142.379, -221.045, -269.999, 146.181, -253.192, -238.001, 
263.33, 11.5522, -269.999, 145.173, 216.207, -236.624, -141.67, 245.379, -270.001, -259.827, -17.6198, -236.624, -141.67, -222.274, -269.999, 145.173, -251.447, -236.624, 
263.921, 10.5295, -269.999, 144.319, 217.687, -235.558, -141.079, 244.357, -270.001, -260.682, -16.1403, -235.558, -141.079, -223.297, -269.999, 144.319, -249.967, -235.558, 
264.485, 9.55276, -269.999, 143.491, 219.12, -234.615, -140.515, 243.38, -270.001, -261.509, -14.7069, -234.615, -140.515, -224.274, -269.999, 143.491, -248.534, -234.615, 
265.119, 8.45429, -269.999, 142.548, 220.754, -233.646, -139.881, 242.281, -270.001, -262.453, -13.0727, -233.646, -139.881, -225.372, -269.999, 142.548, -246.9, -233.646, 
265.645, 7.54331, -269.999, 141.756, 222.125, -232.922, -139.355, 241.37, -270.001, -263.244, -11.7016, -232.922, -139.355, -226.283, -269.999, 141.756, -245.529, -232.922, 
266.206, 6.57124, -269.999, 140.903, 223.603, -232.231, -138.794, 240.398, -270.001, -264.097, -10.2245, -232.231, -138.794, -227.255, -269.999, 140.903, -244.052, -232.231, 
266.827, 5.49579, -269.999, 139.951, 225.251, -231.569, -138.173, 239.323, -270.001, -265.049, -8.57561, -231.569, -138.173, -228.331, -269.999, 139.951, -242.403, -231.569, 
267.599, 4.15777, -269.999, 138.756, 227.321, -230.904, -137.401, 237.985, -270.001, -266.244, -6.50618, -230.904, -137.4, -229.669, -269.999, 138.756, -240.333, -230.904, 
268.205, 3.10808, -269.999, 137.813, 228.955, -230.507, -136.795, 236.935, -270.001, -267.188, -4.87174, -230.507, -136.794, -230.719, -269.999, 137.813, -238.699, -230.507, 
268.891, 1.92075, -269.999, 136.741, 230.812, -230.194, -136.109, 235.748, -270.001, -268.259, -3.01457, -230.193, -136.109, -231.906, -269.999, 136.741, -236.842, -230.194, 
269.465, 0.926378, -269.999, 135.84, 232.372, -230.045, -135.535, 234.753, -270.001, -269.16, -1.45478, -230.045, -135.535, -232.9, -269.999, 135.84, -235.282, -230.046, 
270.133, -0.230608, -269.999, 134.791, 234.189, -230.002, -134.867, 233.596, -270.001, -270.209, 0.362263, -230.002, -134.867, -234.057, -269.999, 134.791, -233.465, -230.003, 
270.733, -1.26998, -269.999, 133.849, 235.821, -230.084, -134.267, 232.557, -270.001, -271.151, 1.99404, -230.084, -134.267, -235.097, -269.999, 133.849, -231.833, -230.085, 
271.558, -2.69929, -269.999, 132.556, 238.06, -230.382, -133.442, 231.128, -270.001, -272.444, 4.23311, -230.382, -133.441, -236.526, -269.999, 132.556, -229.594, -230.383, 
272.253, -3.90208, -269.999, 131.473, 239.936, -230.796, -132.747, 229.925, -270.001, -273.527, 6.10895, -230.796, -132.747, -237.729, -269.999, 131.473, -227.718, -230.797, 
272.919, -5.05576, -269.999, 130.441, 241.724, -231.33, -132.081, 228.771, -270.001, -274.559, 7.89698, -231.33, -132.081, -238.882, -269.999, 130.441, -225.93, -231.331, 
273.563, -6.17233, -269.999, 129.449, 243.441, -231.972, -131.437, 227.655, -270.001, -275.551, 9.61468, -231.972, -131.436, -239.999, -269.999, 129.449, -224.212, -231.972, 
274.432, -7.67702, -269.999, 128.127, 245.73, -233.022, -130.568, 226.15, -270.001, -276.872, 11.9036, -233.022, -130.568, -241.504, -269.999, 128.127, -221.923, -233.022, 
275.108, -8.84848, -269.999, 127.112, 247.488, -233.981, -129.891, 224.978, -270.001, -277.887, 13.6616, -233.981, -129.891, -242.675, -269.999, 127.112, -220.165, -233.981, 
275.629, -9.75062, -269.999, 126.34, 248.826, -234.799, -129.371, 224.076, -270.001, -278.659, 14.9989, -234.799, -129.37, -243.577, -269.999, 126.34, -218.828, -234.799, 
276.26, -10.8425, -269.999, 125.418, 250.422, -235.875, -128.74, 222.984, -270.001, -279.581, 16.5956, -235.875, -128.74, -244.669, -269.999, 125.418, -217.231, -235.875, 
276.938, -12.0175, -269.999, 124.443, 252.111, -237.132, -128.062, 221.809, -270.001, -280.556, 18.2846, -237.132, -128.061, -245.844, -269.999, 124.443, -215.542, -237.132, 
277.624, -13.2049, -269.999, 123.477, 253.785, -238.497, -127.376, 220.622, -270.001, -281.523, 19.9581, -238.497, -127.376, -247.032, -269.999, 123.477, -213.869, -238.497, 
278.159, -14.1327, -269.999, 122.737, 255.067, -239.624, -126.841, 219.694, -270.001, -282.263, 21.2399, -239.624, -126.84, -247.959, -269.999, 122.737, -212.587, -239.624, 
278.73, -15.1209, -269.999, 121.964, 256.405, -240.875, -126.27, 218.706, -270.001, -283.035, 22.5784, -240.875, -126.27, -248.948, -269.999, 121.964, -211.248, -240.875, 
279.339, -16.1752, -269.999, 121.158, 257.802, -242.262, -125.661, 217.652, -270.001, -283.842, 23.9749, -242.262, -125.661, -250.002, -269.999, 121.158, -209.852, -242.262, 
280.068, -17.4382, -269.999, 120.219, 259.428, -243.982, -124.932, 216.389, -270.001, -284.781, 25.6011, -243.982, -124.932, -251.265, -269.999, 120.219, -208.226, -243.982, 
280.708, -18.5473, -269.999, 119.42, 260.812, -245.534, -124.292, 215.28, -270.001, -285.58, 26.985, -245.534, -124.292, -252.374, -269.999, 119.42, -206.842, -245.534, 
281.364, -19.6838, -269.999, 118.627, 262.185, -247.155, -123.636, 214.143, -270.001, -286.372, 28.358, -247.155, -123.635, -253.51, -269.999, 118.627, -205.469, -247.155, 
282.252, -21.2221, -269.999, 117.599, 263.966, -249.378, -122.747, 212.605, -270.001, -287.401, 30.139, -249.378, -122.747, -255.049, -269.999, 117.599, -203.688, -249.378, 
282.782, -22.1399, -269.999, 117.011, 264.984, -250.709, -122.218, 211.687, -270.001, -287.988, 31.1572, -250.709, -122.217, -255.967, -269.999, 117.011, -202.67, -250.709, 
283.604, -23.5638, -269.999, 116.139, 266.495, -252.767, -121.396, 210.263, -270.001, -288.861, 32.6681, -252.766, -121.395, -257.39, -269.999, 116.139, -201.159, -252.766, 
284.294, -24.7576, -269.999, 115.446, 267.695, -254.47, -120.706, 209.069, -270.001, -289.553, 33.868, -254.47, -120.706, -258.584, -269.999, 115.446, -199.959, -254.47, 
285.099, -26.153, -269.999, 114.683, 269.016, -256.417, -119.901, 207.674, -270.001, -290.317, 35.1898, -256.417, -119.9, -259.98, -269.999, 114.683, -198.637, -256.417, 
